timestamp,visitorid,itemid,event,transactionid
1764828212995,1149,100476,view,
1764646282995,1125,100479,addtocart,
1766212180995,1120,100090,addtocart,
1764841873995,1073,100100,view,
1764994822995,1117,100034,view,
1764827604995,1157,100176,view,
1765376870995,1094,100472,view,
1765255166995,1151,100077,view,
1764878986995,1043,100124,view,
1764652673995,1118,100028,view,
1764821050995,1011,100043,view,
1764896785995,1021,100100,view,
1765706282995,1128,100454,addtocart,
1765139953995,1101,100383,view,
1765217740995,1089,100496,addtocart,
1764625642995,1088,100406,view,
1765523008995,1088,100418,view,
1764783976995,1120,100148,view,
1764823070995,1005,100086,addtocart,
1764626837995,1133,100335,view,
1765791032995,1045,100485,addtocart,
1766392683995,1132,100175,view,
1765095526995,1180,100032,view,
1765492792995,1084,100227,view,
1766176125995,1063,100259,view,
1765343737995,1000,100344,view,
1764900784995,1018,100109,view,
1764941284995,1007,100301,view,
1765498490995,1008,100498,view,
1764793322995,1109,100338,view,
1764749391995,1111,100399,view,
1765589630995,1138,100385,addtocart,
1764751334995,1121,100155,addtocart,
1765070646995,1042,100312,view,
1764767703995,1064,100067,view,
1764819411995,1090,100019,view,
1765055004995,1116,100483,view,
1765897612995,1088,100382,addtocart,
1765038338995,1084,100034,view,
1765100163995,1138,100306,view,
1764892896995,1190,100361,transaction,tx_28
1764720792995,1151,100042,view,
1764972846995,1037,100197,view,
1766868329995,1085,100108,view,
1765165438995,1058,100117,transaction,tx_18
1764848410995,1096,100148,view,
1765060664995,1139,100421,addtocart,
1767080391995,1117,100160,view,
1764966467995,1146,100025,view,
1764754150995,1082,100144,view,
1766463238995,1034,100463,view,
1765949764995,1145,100301,view,
1765297808995,1004,100056,addtocart,
1766523499995,1138,100461,view,
1764784633995,1101,100386,view,
1764726052995,1043,100197,view,
1765786879995,1055,100359,addtocart,
1765004418995,1191,100126,addtocart,
1765016722995,1130,100172,transaction,tx_46
1765870053995,1012,100183,addtocart,
1767165810995,1035,100271,transaction,tx_26
1764647766995,1148,100239,view,
1765023720995,1158,100483,view,
1764654586995,1028,100320,view,
1764865218995,1126,100394,view,
1765935177995,1081,100224,view,
1765091490995,1002,100103,view,
1765330216995,1176,100165,view,
1765186005995,1173,100002,view,
1764740647995,1021,100001,view,
1765090828995,1120,100134,view,
1766728620995,1093,100137,view,
1766434357995,1027,100328,view,
1764985968995,1121,100491,view,
1764688472995,1066,100413,view,
1765686092995,1143,100058,view,
1765904619995,1082,100153,view,
1765137756995,1188,100192,view,
1766167193995,1059,100080,addtocart,
1765029681995,1154,100143,view,
1764808936995,1183,100418,view,
1764775945995,1155,100365,view,
1764818621995,1067,100484,view,
1764862604995,1038,100222,view,
1765126837995,1116,100212,view,
1764936089995,1166,100092,view,
1766730749995,1090,100016,view,
1764741924995,1182,100245,view,
1764863455995,1136,100488,view,
1764800723995,1018,100140,view,
1764805796995,1033,100344,addtocart,
1765916104995,1053,100071,view,
1765186196995,1110,100032,addtocart,
1764710515995,1113,100417,view,
1764789266995,1148,100224,view,
1765224461995,1099,100086,view,
1766224404995,1121,100144,view,
1765249308995,1126,100304,view,
1764678927995,1007,100052,transaction,tx_83
1764836492995,1089,100485,view,
1764856143995,1114,100159,addtocart,
1764922156995,1060,100305,view,
1767041390995,1161,100304,view,
1765194682995,1097,100076,addtocart,
1766115788995,1167,100015,view,
1765132663995,1025,100460,transaction,tx_21
1766532713995,1194,100010,view,
1766028553995,1156,100446,view,
1764732726995,1133,100431,view,
1765172497995,1186,100368,view,
1764648576995,1081,100169,view,
1766352538995,1015,100337,addtocart,
1766683552995,1052,100050,view,
1765318666995,1014,100305,view,
1764623149995,1023,100197,view,
1764950343995,1062,100128,view,
1766068170995,1061,100091,view,
1765540754995,1123,100416,view,
1767021574995,1127,100342,view,
1765929190995,1020,100376,view,
1765162510995,1160,100328,view,
1765425259995,1052,100210,view,
1766867599995,1189,100455,view,
1766475064995,1054,100124,view,
1765292695995,1071,100437,view,
1766355622995,1080,100332,view,
1766923336995,1059,100121,view,
1765078802995,1153,100033,view,
1764687721995,1149,100368,view,
1765570571995,1085,100040,addtocart,
1764694359995,1042,100467,view,
1764729185995,1046,100153,view,
1764984412995,1036,100199,addtocart,
1764630128995,1009,100014,view,
1766392374995,1192,100148,view,
1766909984995,1029,100079,addtocart,
1765141593995,1121,100213,view,
1766881169995,1066,100342,view,
1766866456995,1079,100083,addtocart,
1766546094995,1190,100488,view,
1764831271995,1131,100044,view,
1764770024995,1104,100010,view,
1764815678995,1026,100141,view,
1764952225995,1008,100202,view,
1767155195995,1027,100096,view,
1765140554995,1007,100019,view,
1764934215995,1122,100026,view,
1764963946995,1072,100107,view,
1765138840995,1051,100434,addtocart,
1764630445995,1074,100478,view,
1767022807995,1133,100474,addtocart,
1765716644995,1042,100351,view,
1766707583995,1086,100076,view,
1764798164995,1127,100198,view,
1766110566995,1091,100036,view,
1766169429995,1081,100245,view,
1764620475995,1001,100336,view,
1764983699995,1069,100257,view,
1765338579995,1029,100119,addtocart,
1764852951995,1045,100407,view,
1765149498995,1188,100019,view,
1764843868995,1053,100015,view,
1766560133995,1071,100380,view,
1765167371995,1061,100062,view,
1766256095995,1128,100476,view,
1766441546995,1106,100477,transaction,tx_59
1765548333995,1088,100405,transaction,tx_76
1765011636995,1121,100189,view,
1766384372995,1149,100489,addtocart,
1767180620995,1193,100157,view,
1765653708995,1134,100251,addtocart,
1765085504995,1055,100108,view,
1765111973995,1164,100197,view,
1764686924995,1052,100025,view,
1766805983995,1030,100356,view,
1765699241995,1061,100005,transaction,tx_92
1766042232995,1019,100357,view,
1764699897995,1152,100499,view,
1764976692995,1044,100047,view,
1764876581995,1088,100486,view,
1765206982995,1055,100317,view,
1764965971995,1093,100075,view,
1765998761995,1007,100292,view,
1764810079995,1083,100319,view,
1765157638995,1084,100125,view,
1764989982995,1170,100149,view,
1765833606995,1181,100178,view,
1765211434995,1082,100116,view,
1766991547995,1189,100446,view,
1764906300995,1004,100098,transaction,tx_54
1765074383995,1157,100034,view,
1766959933995,1086,100216,view,
1764898861995,1188,100117,view,
1764844187995,1164,100012,view,
1764892015995,1079,100049,view,
1764887245995,1109,100493,view,
1764786106995,1130,100021,view,
1765919532995,1110,100172,addtocart,
1764745858995,1103,100397,view,
1765355850995,1131,100021,view,
1765212082995,1088,100342,view,
1765953615995,1050,100080,view,
1764687824995,1102,100145,view,
1764844885995,1000,100352,view,
1764670311995,1197,100451,view,
1766020269995,1025,100382,view,
1764699644995,1104,100192,view,
1764741102995,1155,100008,view,
1764942490995,1007,100261,transaction,tx_90
1765839823995,1047,100130,view,
1765059339995,1121,100096,view,
1766593433995,1022,100480,view,
1765123951995,1063,100172,view,
1765123223995,1161,100485,view,
1766456008995,1043,100172,addtocart,
1765316242995,1151,100090,view,
1766747960995,1067,100485,view,
1764656973995,1194,100293,transaction,tx_29
1766671092995,1138,100372,view,
1766532185995,1047,100196,view,
1766896218995,1182,100349,transaction,tx_41
1765445304995,1124,100197,view,
1764818950995,1056,100466,view,
1765312427995,1066,100319,view,
1764989473995,1010,100046,view,
1764808808995,1082,100099,view,
1765108056995,1068,100131,view,
1764993880995,1158,100440,view,
1764907703995,1066,100389,view,
1764692824995,1101,100036,view,
1765086008995,1002,100187,addtocart,
1765163626995,1185,100471,view,
1764642425995,1004,100345,transaction,tx_60
1765127356995,1138,100487,view,
1766824407995,1189,100243,view,
1764837217995,1068,100024,view,
1765129337995,1027,100211,addtocart,
1765107302995,1197,100103,addtocart,
1766128322995,1002,100184,addtocart,
1765452681995,1086,100381,view,
1765901369995,1071,100204,transaction,tx_33
1764996028995,1118,100073,addtocart,
1764881403995,1092,100037,view,
1764643879995,1190,100497,addtocart,
1764829359995,1161,100388,view,
1766809506995,1164,100032,view,
1765477224995,1014,100334,view,
1765177078995,1118,100115,view,
1765074657995,1142,100380,view,
1765239785995,1061,100073,view,
1766464865995,1041,100384,view,
1764817322995,1019,100397,view,
1764912947995,1122,100048,addtocart,
1765180797995,1094,100489,view,
1765106811995,1177,100148,view,
1764820941995,1055,100319,view,
1764896479995,1173,100454,view,
1764632050995,1031,100165,view,
1764731721995,1162,100208,view,
1764723693995,1026,100190,transaction,tx_100
1765650490995,1172,100096,transaction,tx_83
1764622274995,1009,100073,view,
1767033598995,1001,100099,view,
1765129250995,1172,100167,view,
1764698923995,1061,100200,view,
1765067381995,1095,100189,addtocart,
1766718992995,1148,100240,view,
1765179196995,1094,100457,view,
1764711173995,1007,100038,view,
1764950272995,1167,100065,view,
1766312307995,1023,100044,view,
1765157324995,1016,100320,view,
1764638087995,1057,100041,view,
1765661749995,1030,100456,view,
1764693059995,1120,100041,view,
1764915495995,1094,100462,view,
1765901544995,1195,100420,addtocart,
1766238663995,1176,100189,view,
1764978662995,1113,100393,view,
1766986935995,1112,100394,view,
1765007271995,1185,100419,view,
1766698493995,1021,100156,view,
1766433327995,1106,100500,addtocart,
1765379658995,1085,100201,view,
1764991658995,1105,100328,view,
1766999257995,1019,100460,view,
1765134461995,1090,100049,transaction,tx_96
1765308373995,1146,100062,addtocart,
1766607377995,1159,100423,view,
1765161829995,1033,100446,view,
1764673656995,1109,100286,view,
1766648114995,1165,100052,view,
1766730726995,1031,100059,view,
1765175109995,1045,100253,view,
1765430455995,1095,100150,view,
1765085961995,1076,100305,view,
1766495393995,1075,100176,view,
1764647887995,1059,100120,view,
1765100806995,1173,100471,view,
1765082902995,1046,100064,view,
1764687374995,1093,100183,addtocart,
1765418589995,1061,100185,view,
1765913594995,1058,100096,view,
1766621302995,1080,100364,view,
1766503179995,1181,100118,transaction,tx_9
1764831600995,1153,100009,view,
1766066786995,1062,100095,view,
1765138415995,1020,100492,view,
1764662187995,1047,100120,view,
1765043638995,1177,100028,view,
1765149957995,1192,100032,view,
1765108467995,1090,100192,view,
1765113869995,1066,100315,view,
1765243912995,1008,100418,view,
1764857575995,1178,100342,view,
1764725470995,1174,100256,view,
1764864867995,1096,100194,view,
1764632023995,1171,100313,addtocart,
1764669816995,1021,100182,view,
1765099860995,1155,100437,view,
1765739361995,1083,100473,view,
1764733748995,1154,100330,view,
1765344977995,1176,100091,view,
1765571095995,1173,100406,transaction,tx_87
1765011840995,1128,100471,view,
1765069230995,1176,100115,view,
1765126519995,1088,100368,view,
1764793453995,1044,100176,view,
1766081480995,1188,100155,addtocart,
1766947284995,1144,100449,view,
1766939127995,1078,100374,view,
1764772224995,1106,100391,view,
1764870071995,1023,100086,view,
1765158085995,1132,100013,view,
1765194816995,1155,100095,view,
1765109905995,1106,100443,transaction,tx_37
1765120899995,1070,100364,view,
1764693013995,1181,100192,view,
1765538338995,1145,100440,view,
1764700749995,1063,100239,view,
1764834866995,1186,100029,view,
1766886116995,1028,100460,view,
1764854319995,1192,100142,transaction,tx_53
1765161836995,1099,100057,view,
1765157045995,1061,100094,view,
1764878418995,1116,100016,view,
1765156919995,1120,100083,view,
1766105382995,1004,100121,view,
1764663229995,1087,100374,addtocart,
1766235862995,1133,100327,addtocart,
1766885624995,1156,100222,view,
1765862476995,1086,100121,view,
1764731323995,1131,100087,view,
1766607331995,1066,100382,view,
1767092456995,1018,100025,view,
1764690926995,1158,100460,view,
1766370092995,1098,100014,view,
1764625453995,1086,100072,view,
1764654753995,1156,100239,view,
1764652758995,1154,100255,addtocart,
1766877480995,1150,100022,view,
1765207808995,1027,100269,addtocart,
1764679814995,1056,100256,view,
1764856892995,1017,100426,view,
1764807063995,1173,100482,addtocart,
1764688337995,1031,100095,view,
1765278365995,1175,100408,view,
1766459723995,1133,100494,view,
1764815561995,1143,100109,view,
1764943175995,1156,100445,view,
1764673392995,1192,100174,view,
1765650245995,1193,100120,view,
1764772933995,1006,100211,view,
1764958969995,1142,100376,view,
1766973337995,1024,100067,view,
1764966341995,1025,100388,view,
1765568159995,1163,100020,view,
1764941749995,1055,100238,view,
1765545116995,1046,100035,view,
1766070822995,1059,100015,view,
1766206111995,1060,100207,view,
1766739075995,1101,100253,view,
1764948863995,1120,100172,view,
1765123464995,1110,100179,view,
1765011329995,1136,100318,transaction,tx_14
1766869694995,1096,100129,view,
1764997689995,1052,100042,transaction,tx_94
1765041815995,1141,100302,view,
1766348172995,1183,100114,addtocart,
1764905617995,1189,100210,view,
1764986757995,1108,100289,view,
1765087704995,1004,100335,addtocart,
1764741606995,1134,100252,view,
1765298225995,1136,100333,view,
1765559300995,1100,100497,addtocart,
1766760079995,1154,100018,view,
1765163754995,1119,100242,view,
1765282780995,1061,100055,view,
1764862805995,1017,100418,view,
1764691872995,1089,100301,view,
1766773114995,1050,100096,view,
1765144043995,1018,100099,view,
1765494974995,1047,100050,view,
1764741782995,1189,100281,view,
1764764864995,1093,100185,view,
1764979501995,1117,100080,view,
1764684056995,1077,100346,view,
1765359602995,1090,100064,view,
1767143381995,1196,100298,view,
1766332132995,1128,100446,view,
1764793059995,1062,100081,view,
1766233751995,1004,100026,transaction,tx_49
1764832481995,1166,100444,view,
1764719366995,1103,100250,addtocart,
1764773143995,1165,100179,addtocart,
1765075079995,1081,100283,view,
1764838174995,1065,100374,addtocart,
1765889793995,1084,100435,view,
1765037387995,1073,100060,view,
1765751830995,1140,100442,view,
1766661153995,1154,100069,view,
1765093086995,1191,100157,addtocart,
1765185768995,1107,100177,view,
1765309625995,1101,100033,view,
1764753269995,1074,100336,addtocart,
1766633160995,1192,100170,view,
1765028997995,1036,100007,view,
1764794567995,1149,100347,view,
1765159671995,1098,100042,view,
1766036859995,1081,100303,view,
1766603821995,1113,100415,view,
1766710235995,1084,100033,view,
1765713867995,1017,100444,view,
1764863884995,1141,100363,view,
1765097617995,1117,100157,view,
1764815092995,1152,100383,view,
1764810462995,1180,100141,view,
1766867345995,1017,100337,view,
1765091148995,1036,100084,view,
1766817439995,1043,100146,view,
1765880831995,1051,100376,transaction,tx_43
1764653711995,1022,100435,view,
1767151186995,1081,100417,view,
1765193350995,1167,100120,view,
1766774429995,1138,100372,addtocart,
1766696483995,1130,100048,view,
1766033427995,1031,100172,view,
1765679633995,1149,100429,view,
1764973471995,1047,100133,view,
1766193763995,1058,100148,addtocart,
1766772087995,1187,100463,view,
1765228284995,1178,100306,view,
1764746149995,1120,100057,view,
1765140823995,1036,100031,view,
1765083552995,1026,100136,view,
1764684689995,1117,100141,view,
1765156056995,1046,100181,view,
1765036594995,1087,100429,view,
1765064711995,1105,100427,view,
1765360261995,1148,100483,view,
1764975300995,1114,100072,addtocart,
1765121029995,1002,100113,view,
1766735290995,1114,100074,view,
1765921590995,1172,100189,view,
1764696056995,1141,100456,view,
1766362324995,1154,100071,view,
1764924685995,1159,100393,view,
1764700997995,1138,100453,transaction,tx_96
1764661505995,1091,100470,view,
1765056349995,1087,100469,transaction,tx_100
1765071894995,1198,100276,view,
1764673066995,1091,100036,view,
1764856596995,1182,100399,view,
1765601224995,1056,100487,view,
1765519573995,1049,100047,view,
1764925030995,1040,100139,view,
1765113453995,1063,100264,view,
1764781743995,1078,100462,view,
1765106341995,1098,100157,addtocart,
1766697527995,1047,100044,view,
1764692030995,1057,100038,view,
1765537446995,1151,100194,addtocart,
1765603222995,1078,100473,view,
1764886121995,1018,100007,addtocart,
1765040709995,1134,100281,view,
1766616976995,1130,100041,view,
1765053229995,1173,100463,view,
1766738915995,1148,100232,view,
1764902211995,1139,100235,view,
1766183875995,1034,100286,view,
1764738244995,1095,100324,view,
1765313257995,1118,100093,view,
1764763252995,1042,100401,transaction,tx_89
1766159701995,1003,100124,view,
1764809813995,1109,100264,view,
1764964425995,1070,100031,view,
1764678988995,1020,100353,view,
1764864236995,1079,100072,view,
1765491659995,1194,100217,addtocart,
1765207507995,1085,100452,view,
1765188678995,1178,100363,view,
1764892620995,1016,100476,view,
1764637876995,1122,100163,view,
1766779226995,1031,100029,view,
1765090511995,1109,100240,view,
1765123308995,1042,100322,view,
1764943725995,1134,100307,addtocart,
1765000497995,1074,100423,view,
1767198793995,1166,100246,view,
1764801077995,1072,100113,view,
1766383282995,1085,100120,addtocart,
1765137323995,1014,100014,view,
1764897697995,1102,100088,view,
1764799497995,1118,100189,view,
1765903339995,1186,100062,view,
1766242081995,1080,100352,view,
1766938031995,1091,100239,view,
1764729010995,1163,100169,view,
1765758152995,1180,100074,view,
1765196087995,1033,100320,view,
1764891237995,1011,100086,view,
1765099130995,1091,100468,addtocart,
1765135469995,1197,100272,view,
1765560367995,1032,100468,view,
1767153405995,1182,100240,addtocart,
1764657618995,1016,100358,view,
1766759187995,1157,100095,transaction,tx_32
1766080117995,1030,100352,view,
1765142242995,1089,100458,view,
1765954503995,1155,100201,view,
1764681314995,1196,100307,view,
1765136404995,1127,100496,view,
1765171731995,1014,100148,view,
1766590896995,1095,100145,view,
1764733578995,1177,100091,view,
1765527014995,1092,100116,view,
1764641111995,1142,100467,transaction,tx_28
1766730265995,1091,100308,view,
1765491463995,1184,100223,view,
1764679285995,1133,100436,view,
1766200164995,1152,100221,view,
1765006930995,1106,100492,view,
1765171773995,1133,100345,view,
1764978442995,1175,100311,transaction,tx_19
1765134453995,1028,100322,view,
1764743514995,1121,100130,view,
1764945230995,1092,100082,view,
1766798611995,1133,100370,view,
1765137885995,1152,100407,view,
1764928886995,1149,100389,view,
1765190558995,1169,100178,view,
1764746590995,1198,100219,view,
1766054876995,1015,100300,view,
1764887646995,1035,100271,view,
1765000605995,1141,100451,view,
1766750437995,1175,100351,addtocart,
1764957635995,1028,100452,view,
1764655951995,1144,100344,view,
1765749127995,1124,100339,view,
1765063532995,1087,100364,view,
1764887201995,1122,100051,view,
1766619044995,1125,100221,view,
1766735159995,1054,100078,view,
1764761243995,1057,100013,transaction,tx_81
1766336653995,1141,100237,view,
1764615561995,1147,100237,view,
1765159770995,1099,100178,view,
1766298284995,1008,100255,view,
1766242468995,1122,100042,view,
1766120364995,1004,100067,view,
1764874205995,1006,100125,view,
1764805860995,1060,100224,view,
1765162009995,1080,100493,view,
1764819237995,1003,100111,view,
1764867281995,1071,100391,view,
1764975892995,1096,100200,view,
1766736334995,1195,100361,addtocart,
1765122179995,1179,100294,view,
1766896975995,1048,100378,view,
1764969547995,1075,100144,addtocart,
1765382255995,1178,100238,view,
1764880576995,1172,100136,view,
1765120557995,1117,100124,view,
1766651808995,1188,100294,view,
1764617946995,1082,100055,view,
1764794138995,1121,100154,addtocart,
1766372821995,1102,100165,view,
1765185232995,1084,100374,transaction,tx_19
1766138132995,1129,100470,addtocart,
1765087021995,1076,100435,addtocart,
1765144469995,1168,100141,view,
1765779815995,1057,100128,view,
1766365430995,1103,100328,view,
1765111716995,1135,100356,view,
1764620331995,1197,100447,view,
1766718039995,1028,100230,view,
1765719128995,1157,100174,view,
1765205065995,1122,100018,view,
1765172207995,1057,100177,view,
1764653893995,1108,100077,view,
1766082248995,1093,100078,view,
1767152141995,1151,100158,view,
1764701417995,1145,100452,transaction,tx_32
1765024352995,1106,100458,view,
1765400250995,1167,100058,view,
1764737245995,1039,100466,addtocart,
1767022419995,1037,100043,view,
1764989744995,1088,100366,view,
1766969496995,1157,100140,view,
1764839804995,1059,100086,view,
1766755714995,1161,100392,view,
1765210695995,1170,100018,view,
1764711070995,1137,100143,view,
1766899215995,1182,100173,view,
1764861606995,1062,100122,view,
1765189948995,1086,100137,transaction,tx_82
1767030503995,1068,100016,view,
1765169486995,1012,100353,transaction,tx_36
1764864952995,1063,100124,view,
1764841879995,1120,100078,view,
1765965068995,1142,100418,view,
1765117822995,1128,100396,view,
1764767333995,1088,100301,view,
1765044493995,1103,100315,view,
1764993827995,1154,100391,view,
1766920531995,1147,100424,addtocart,
1764669315995,1189,100406,view,
1766597196995,1164,100003,view,
1766021235995,1070,100168,view,
1765035728995,1097,100250,view,
1764941205995,1142,100404,transaction,tx_97
1764715056995,1123,100351,view,
1766799479995,1014,100152,view,
1765204420995,1130,100399,view,
1764618388995,1157,100075,view,
1765112383995,1164,100049,view,
1764824000995,1098,100123,view,
1765675526995,1159,100368,view,
1764887987995,1042,100357,view,
1765632277995,1198,100246,view,
1764919570995,1059,100051,view,
1764853516995,1042,100451,view,
1765930821995,1156,100209,view,
1765135850995,1009,100023,transaction,tx_1
1764756345995,1039,100426,view,
1765295581995,1026,100169,view,
1764846097995,1051,100432,view,
1765029418995,1076,100118,view,
1764797919995,1149,100330,view,
1765020899995,1088,100398,view,
1764925094995,1117,100018,view,
1764938121995,1076,100030,view,
1764644930995,1128,100320,view,
1766373235995,1130,100136,addtocart,
1765904432995,1120,100019,view,
1766645672995,1037,100190,view,
1766120310995,1185,100483,view,
1766931768995,1042,100317,view,
1766450412995,1077,100095,view,
1765130965995,1068,100026,view,
1766048553995,1181,100165,view,
1766653838995,1087,100337,view,
1764670560995,1145,100485,view,
1766610357995,1077,100160,view,
1764879450995,1037,100082,view,
1766834915995,1103,100500,view,
1764812247995,1007,100007,view,
1765008573995,1172,100059,view,
1765124463995,1042,100439,view,
1764698405995,1188,100114,view,
1766331622995,1116,100274,view,
1764866150995,1172,100015,view,
1766967069995,1034,100406,view,
1766726410995,1131,100016,view,
1765096824995,1120,100064,view,
1764779676995,1047,100017,view,
1764814370995,1153,100188,view,
1764780118995,1060,100280,view,
1765784009995,1010,100204,view,
1764909451995,1150,100045,view,
1764843832995,1141,100297,view,
1764886121995,1126,100467,addtocart,
1764756979995,1075,100178,view,
1764741600995,1005,100079,transaction,tx_95
1764688682995,1009,100178,addtocart,
1765199075995,1130,100285,view,
1764866299995,1182,100290,view,
1764719633995,1081,100245,view,
1764621087995,1120,100115,view,
1765137632995,1067,100362,view,
1764623381995,1169,100078,view,
1765095448995,1133,100311,view,
1765302380995,1091,100078,view,
1765681402995,1013,100419,transaction,tx_86
1766232232995,1121,100284,addtocart,
1764707647995,1016,100428,view,
1765069690995,1138,100387,view,
1766439486995,1122,100099,view,
1765119806995,1068,100152,view,
1764649957995,1057,100015,view,
1765567048995,1084,100078,view,
1764629447995,1155,100165,addtocart,
1765443618995,1166,100252,view,
1766246545995,1146,100016,view,
1765058135995,1027,100328,view,
1764852013995,1078,100394,view,
1765932718995,1149,100439,view,
1764872960995,1102,100130,view,
1765150608995,1029,100156,view,
1766847253995,1073,100195,view,
1766270874995,1042,100394,view,
1766870482995,1161,100399,addtocart,
1764907221995,1054,100109,view,
1765242514995,1089,100427,view,
1764615569995,1091,100022,view,
1764720672995,1046,100013,addtocart,
1766436605995,1090,100165,view,
1765171633995,1004,100109,view,
1764917279995,1058,100138,view,
1765094891995,1113,100339,addtocart,
1766032598995,1063,100108,view,
1766681538995,1119,100463,addtocart,
1765458586995,1101,100302,view,
1764850165995,1181,100084,transaction,tx_35
1764777148995,1043,100127,addtocart,
1764714570995,1107,100421,transaction,tx_15
1764822390995,1050,100153,view,
1764733115995,1121,100470,addtocart,
1764700985995,1005,100438,view,
1765560128995,1181,100032,view,
1766574615995,1140,100215,view,
1764748137995,1019,100479,transaction,tx_40
1765737412995,1101,100339,view,
1764667849995,1072,100151,view,
1766402110995,1050,100176,view,
1766878377995,1109,100246,view,
1766393554995,1164,100098,addtocart,
1767105985995,1105,100491,view,
1766474488995,1055,100375,view,
1765034099995,1183,100465,view,
1765741120995,1026,100182,view,
1766901491995,1064,100019,view,
1765308224995,1114,100188,transaction,tx_82
1764932295995,1184,100369,view,
1765057368995,1074,100493,view,
1764779467995,1043,100061,view,
1767065103995,1136,100490,view,
1764947068995,1076,100155,view,
1767151583995,1122,100028,view,
1764915216995,1007,100442,view,
1765182432995,1196,100281,view,
1764929046995,1149,100358,view,
1764785960995,1127,100399,view,
1764957710995,1075,100163,view,
1765674446995,1144,100416,view,
1765279303995,1143,100120,view,
1765042368995,1122,100149,addtocart,
1766270453995,1103,100282,view,
1766149454995,1181,100061,view,
1764873037995,1087,100459,view,
1766947622995,1173,100366,addtocart,
1764654728995,1165,100184,view,
1765022657995,1139,100264,view,
1767170367995,1187,100070,addtocart,
1764967155995,1111,100220,view,
1766324509995,1034,100414,view,
1764650231995,1094,100405,view,
1764731537995,1171,100354,view,
1764626274995,1158,100386,view,
1766061533995,1176,100184,view,
1765141276995,1169,100186,view,
1765104370995,1135,100486,view,
1766575597995,1092,100035,view,
1765017593995,1175,100115,view,
1764871683995,1138,100456,view,
1766484503995,1190,100313,view,
1765175695995,1047,100188,view,
1766234290995,1182,100450,view,
1765467990995,1118,100052,addtocart,
1764948444995,1062,100066,view,
1764814591995,1156,100284,addtocart,
1767060052995,1178,100416,view,
1764936834995,1031,100078,view,
1764778936995,1058,100142,view,
1764709091995,1143,100002,view,
1764682745995,1057,100066,view,
1766770377995,1073,100085,view,
1765445593995,1105,100481,view,
1764978376995,1028,100428,addtocart,
1764941270995,1120,100155,view,
1764861055995,1140,100297,transaction,tx_90
1764811456995,1030,100473,view,
1764835786995,1048,100414,view,
1765099720995,1148,100399,transaction,tx_45
1765140124995,1107,100462,view,
1766284834995,1169,100173,view,
1764758141995,1150,100005,transaction,tx_72
1764776463995,1017,100316,addtocart,
1766720253995,1096,100049,view,
1765069632995,1070,100168,view,
1765059502995,1168,100027,view,
1765142395995,1003,100056,transaction,tx_69
1764702139995,1026,100099,view,
1764918726995,1173,100453,view,
1765406681995,1060,100323,view,
1765288886995,1155,100324,view,
1766017282995,1180,100157,view,
1765187562995,1191,100021,transaction,tx_3
1764655650995,1135,100458,addtocart,
1764902987995,1024,100058,view,
1766172881995,1022,100492,view,
1765194086995,1168,100111,view,
1765153138995,1095,100067,view,
1764815231995,1078,100416,addtocart,
1764965101995,1101,100471,addtocart,
1764940100995,1028,100252,view,
1765039545995,1173,100165,view,
1765157940995,1163,100490,addtocart,
1765021481995,1031,100163,view,
1765167843995,1059,100090,view,
1765095180995,1096,100018,view,
1765810723995,1187,100178,view,
1766066078995,1123,100493,view,
1765017761995,1096,100116,view,
1764878894995,1139,100479,view,
1765055031995,1194,100211,view,
1766454480995,1012,100009,addtocart,
1765189229995,1141,100465,view,
1765005546995,1188,100044,view,
1766247770995,1004,100312,view,
1764684963995,1019,100474,view,
1765022068995,1168,100181,view,
1764906821995,1180,100103,view,
1765081026995,1111,100327,view,
1764978970995,1015,100380,view,
1766502352995,1088,100432,view,
1767139189995,1065,100293,view,
1764634933995,1109,100460,view,
1765632220995,1098,100185,addtocart,
1765081852995,1188,100437,view,
1765196391995,1128,100492,view,
1764916937995,1007,100067,transaction,tx_53
1764945260995,1135,100489,view,
1765028415995,1106,100367,view,
1765031312995,1115,100177,view,
1764629053995,1174,100193,view,
1766525052995,1178,100256,view,
1766632370995,1017,100412,view,
1765107700995,1145,100489,view,
1764723904995,1039,100445,view,
1764967482995,1104,100174,view,
1765062280995,1045,100362,view,
1766916581995,1119,100475,view,
1765023052995,1103,100473,view,
1765208599995,1061,100183,view,
1764643311995,1136,100489,view,
1764686184995,1013,100397,transaction,tx_2
1765149805995,1020,100454,view,
1764760046995,1187,100404,view,
1765217556995,1070,100385,view,
1765600950995,1011,100021,view,
1765170450995,1024,100070,view,
1766159024995,1182,100323,view,
1765143493995,1045,100402,view,
1765074587995,1106,100326,view,
1764937445995,1032,100428,view,
1765035743995,1165,100146,view,
1764770354995,1068,100086,view,
1764789823995,1188,100454,view,
1764933137995,1197,100166,view,
1765024847995,1126,100372,addtocart,
1765070098995,1156,100271,addtocart,
1766516666995,1124,100248,view,
1767198395995,1079,100012,view,
1765745416995,1063,100470,view,
1764973773995,1186,100341,view,
1766218714995,1147,100460,addtocart,
1766978664995,1158,100363,view,
1765610683995,1088,100391,addtocart,
1764747918995,1140,100255,view,
1765830506995,1018,100153,addtocart,
1766369199995,1131,100060,view,
1766407571995,1158,100461,view,
1767132930995,1096,100074,view,
1764619131995,1139,100433,view,
1766578944995,1164,100198,view,
1767081459995,1012,100186,view,
1766594903995,1182,100374,view,
1764652156995,1083,100464,view,
